//Schedule,Time,Value,Enforce
DaSpinUpArea1,2020.04.24 12:00,+4.3903e+001,1
DaSpinUpArea1,2020.04.24 13:00,+4.5278e+001,1
DaSpinUpArea1,2020.04.24 14:00,+4.5140e+001,1
DaSpinUpArea1,2020.04.24 15:00,+4.5172e+001,1
DaSpinUpArea1,2020.04.24 16:00,+4.4865e+001,1
DaSpinUpArea1,2020.04.24 17:00,+4.3078e+001,1
DaSpinUpArea1,2020.04.24 18:00,+4.4262e+001,1
DaSpinUpArea1,2020.04.24 19:00,+4.3353e+001,1
DaSpinUpArea1,2020.04.24 20:00,+4.1164e+001,1
DaSpinUpArea1,2020.04.24 21:00,+3.7557e+001,1
DaSpinUpArea1,2020.04.24 22:00,+3.4014e+001,1
DaSpinUpArea1,2020.04.24 23:00,+3.1761e+001,1
DaSpinUpArea1,2020.04.25 00:00,+3.0566e+001,1
DaSpinUpArea1,2020.04.25 01:00,+2.9741e+001,1
DaSpinUpArea1,2020.04.25 02:00,+2.9318e+001,1
DaSpinUpArea1,2020.04.25 03:00,+2.9223e+001,1
DaSpinUpArea1,2020.04.25 04:00,+2.9540e+001,1
DaSpinUpArea1,2020.04.25 05:00,+2.9794e+001,1
DaSpinUpArea1,2020.04.25 06:00,+3.1624e+001,1
DaSpinUpArea1,2020.04.25 07:00,+3.4003e+001,1
DaSpinUpArea1,2020.04.25 08:00,+3.6023e+001,1
DaSpinUpArea1,2020.04.25 09:00,+3.7874e+001,1
DaSpinUpArea1,2020.04.25 10:00,+3.9143e+001,1
DaSpinUpArea1,2020.04.25 11:00,+4.0243e+001,1
DaSpinUpArea1,2020.04.25 12:00,+4.1481e+001,1
DaSpinUpArea1,2020.04.25 13:00,+4.2708e+001,1
DaSpinUpArea1,2020.04.25 14:00,+4.3776e+001,1
DaSpinUpArea1,2020.04.25 15:00,+4.4463e+001,1
DaSpinUpArea1,2020.04.25 16:00,+4.3755e+001,1
DaSpinUpArea1,2020.04.25 17:00,+4.1439e+001,1
DaSpinUpArea1,2020.04.25 18:00,+4.1597e+001,1
DaSpinUpArea1,2020.04.25 19:00,+4.1047e+001,1
DaSpinUpArea1,2020.04.25 20:00,+3.8234e+001,1
DaSpinUpArea1,2020.04.25 21:00,+3.5346e+001,1
DaSpinUpArea1,2020.04.25 22:00,+3.2586e+001,1
DaSpinUpArea1,2020.04.25 23:00,+3.0809e+001,1
DaSpinUpArea1,2020.04.26 00:00,+2.9656e+001,1
DaSpinUpArea1,2020.04.26 01:00,+2.8990e+001,1
DaSpinUpArea1,2020.04.26 02:00,+2.8567e+001,1
DaSpinUpArea1,2020.04.26 03:00,+2.8440e+001,1
DaSpinUpArea1,2020.04.26 04:00,+2.8556e+001,1
DaSpinUpArea1,2020.04.26 05:00,+2.8504e+001,1
DaSpinUpArea1,2020.04.26 06:00,+2.9762e+001,1
DaSpinUpArea1,2020.04.26 07:00,+3.1518e+001,1
DaSpinUpArea1,2020.04.26 08:00,+3.2999e+001,1
DaSpinUpArea1,2020.04.26 09:00,+3.4014e+001,1
DaSpinUpArea1,2020.04.26 10:00,+3.4532e+001,1
DaSpinUpArea1,2020.04.26 11:00,+3.4892e+001,1
DaSpinUpArea1,2020.04.26 12:00,+3.5188e+001,1
DaSpinUpArea1,2020.04.26 13:00,+3.5473e+001,1
DaSpinUpArea1,2020.04.26 14:00,+3.5674e+001,1
DaSpinUpArea1,2020.04.26 15:00,+3.6150e+001,1
DaSpinUpArea1,2020.04.26 16:00,+3.6584e+001,1
DaSpinUpArea1,2020.04.26 17:00,+3.6341e+001,1
DaSpinUpArea1,2020.04.26 18:00,+3.8414e+001,1
DaSpinUpArea1,2020.04.26 19:00,+3.8763e+001,1
DaSpinUpArea1,2020.04.26 20:00,+3.6721e+001,1
DaSpinUpArea1,2020.04.26 21:00,+3.3559e+001,1
DaSpinUpArea1,2020.04.26 22:00,+3.0735e+001,1
DaSpinUpArea1,2020.04.26 23:00,+2.9434e+001,1
DaSpinUpArea1,2020.04.27 00:00,+2.8821e+001,1
DaSpinUpArea1,2020.04.27 01:00,+2.8419e+001,1
DaSpinUpArea1,2020.04.27 02:00,+2.8408e+001,1
DaSpinUpArea1,2020.04.27 03:00,+2.9032e+001,1
DaSpinUpArea1,2020.04.27 04:00,+3.0788e+001,1
DaSpinUpArea1,2020.04.27 05:00,+3.3115e+001,1
DaSpinUpArea1,2020.04.27 06:00,+3.4902e+001,1
DaSpinUpArea1,2020.04.27 07:00,+3.5294e+001,1
DaSpinUpArea1,2020.04.27 08:00,+3.5505e+001,1
DaSpinUpArea1,2020.04.27 09:00,+3.6288e+001,1
DaSpinUpArea1,2020.04.27 10:00,+3.6669e+001,1
DaSpinUpArea1,2020.04.27 11:00,+3.7314e+001,1
DaSpinUpArea1,2020.04.27 12:00,+3.7726e+001,1
DaSpinUpArea1,2020.04.27 13:00,+3.8551e+001,1
DaSpinUpArea1,2020.04.27 14:00,+3.9376e+001,1
DaSpinUpArea1,2020.04.27 15:00,+3.9884e+001,1
DaSpinUpArea1,2020.04.27 16:00,+4.0169e+001,1
DaSpinUpArea1,2020.04.27 17:00,+3.9492e+001,1
DaSpinUpArea1,2020.04.27 18:00,+4.1439e+001,1
DaSpinUpArea1,2020.04.27 19:00,+4.1513e+001,1
DaSpinUpArea1,2020.04.27 20:00,+3.9165e+001,1
DaSpinUpArea1,2020.04.27 21:00,+3.5071e+001,1
DaSpinUpArea1,2020.04.27 22:00,+3.1528e+001,1
DaSpinUpArea1,2020.04.27 23:00,+3.0027e+001,1
DaSpinUpArea1,2020.04.28 00:00,+2.9159e+001,1
DaSpinUpArea1,2020.04.28 01:00,+2.8757e+001,1
DaSpinUpArea1,2020.04.28 02:00,+2.8800e+001,1
DaSpinUpArea1,2020.04.28 03:00,+2.9307e+001,1
DaSpinUpArea1,2020.04.28 04:00,+3.1052e+001,1
DaSpinUpArea1,2020.04.28 05:00,+3.3284e+001,1
DaSpinUpArea1,2020.04.28 06:00,+3.4987e+001,1
DaSpinUpArea1,2020.04.28 07:00,+3.5579e+001,1
DaSpinUpArea1,2020.04.28 08:00,+3.6087e+001,1
DaSpinUpArea1,2020.04.28 09:00,+3.7070e+001,1
DaSpinUpArea1,2020.04.28 10:00,+3.8149e+001,1
DaSpinUpArea1,2020.04.28 11:00,+3.8773e+001,1
DaSpinUpArea1,2020.04.28 12:00,+4.0106e+001,1
DaSpinUpArea1,2020.04.28 13:00,+4.1238e+001,1
DaSpinUpArea1,2020.04.28 14:00,+4.2750e+001,1
DaSpinUpArea1,2020.04.28 15:00,+4.3480e+001,1
DaSpinUpArea1,2020.04.28 16:00,+4.3427e+001,1
DaSpinUpArea1,2020.04.28 17:00,+4.2390e+001,1
DaSpinUpArea1,2020.04.28 18:00,+4.3691e+001,1
DaSpinUpArea1,2020.04.28 19:00,+4.3459e+001,1
DaSpinUpArea1,2020.04.28 20:00,+4.0434e+001,1
DaSpinUpArea1,2020.04.28 21:00,+3.6087e+001,1
DaSpinUpArea1,2020.04.28 22:00,+3.2248e+001,1
DaSpinUpArea1,2020.04.28 23:00,+3.0619e+001,1
DaSpinUpArea1,2020.04.29 00:00,+2.9741e+001,1
DaSpinUpArea1,2020.04.29 01:00,+2.9233e+001,1
DaSpinUpArea1,2020.04.29 02:00,+2.9085e+001,1
DaSpinUpArea1,2020.04.29 03:00,+2.9646e+001,1
DaSpinUpArea1,2020.04.29 04:00,+3.1190e+001,1
DaSpinUpArea1,2020.04.29 05:00,+3.3612e+001,1
DaSpinUpArea1,2020.04.29 06:00,+3.5452e+001,1
DaSpinUpArea1,2020.04.29 07:00,+3.6203e+001,1
DaSpinUpArea1,2020.04.29 08:00,+3.6986e+001,1
DaSpinUpArea1,2020.04.29 09:00,+3.7969e+001,1
DaSpinUpArea1,2020.04.29 10:00,+3.9154e+001,1
DaSpinUpArea1,2020.04.29 11:00,+4.0233e+001,1
DaSpinUpArea1,2020.04.29 12:00,+4.1587e+001,1
DaSpinUpArea1,2020.04.29 13:00,+4.2919e+001,1
DaSpinUpArea1,2020.04.29 14:00,+4.4559e+001,1
DaSpinUpArea1,2020.04.29 15:00,+4.5680e+001,1
DaSpinUpArea1,2020.04.29 16:00,+4.5362e+001,1
DaSpinUpArea1,2020.04.29 17:00,+4.3141e+001,1
DaSpinUpArea1,2020.04.29 18:00,+4.4104e+001,1
DaSpinUpArea1,2020.04.29 19:00,+4.3596e+001,1
DaSpinUpArea1,2020.04.29 20:00,+4.0963e+001,1
DaSpinUpArea1,2020.04.29 21:00,+3.6394e+001,1
DaSpinUpArea1,2020.04.29 22:00,+3.2639e+001,1
DaSpinUpArea1,2020.04.29 23:00,+3.0841e+001,1
DaSpinUpArea1,2020.04.30 00:00,+2.9699e+001,1
DaSpinUpArea1,2020.04.30 01:00,+2.9254e+001,1
DaSpinUpArea1,2020.04.30 02:00,+2.9032e+001,1
DaSpinUpArea1,2020.04.30 03:00,+2.9519e+001,1
DaSpinUpArea1,2020.04.30 04:00,+3.1158e+001,1
DaSpinUpArea1,2020.04.30 05:00,+3.3358e+001,1
DaSpinUpArea1,2020.04.30 06:00,+3.5315e+001,1
DaSpinUpArea1,2020.04.30 07:00,+3.5865e+001,1
DaSpinUpArea1,2020.04.30 08:00,+3.6362e+001,1
DaSpinUpArea1,2020.04.30 09:00,+3.6848e+001,1
DaSpinUpArea1,2020.04.30 10:00,+3.7144e+001,1
DaSpinUpArea1,2020.04.30 11:00,+3.7441e+001,1
DaSpinUpArea1,2020.04.30 12:00,+3.7811e+001,1
DaSpinUpArea1,2020.04.30 13:00,+3.7917e+001,1
DaSpinUpArea1,2020.04.30 14:00,+3.7747e+001,1
DaSpinUpArea1,2020.04.30 15:00,+3.6954e+001,1
DaSpinUpArea1,2020.04.30 16:00,+3.6679e+001,1
DaSpinUpArea1,2020.04.30 17:00,+3.6658e+001,1
DaSpinUpArea1,2020.04.30 18:00,+3.8805e+001,1
DaSpinUpArea1,2020.04.30 19:00,+3.8720e+001,1
DaSpinUpArea1,2020.04.30 20:00,+3.7070e+001,1
DaSpinUpArea1,2020.04.30 21:00,+3.3993e+001,1
DaSpinUpArea1,2020.04.30 22:00,+3.1052e+001,1
DaSpinUpArea1,2020.04.30 23:00,+2.9794e+001,1
DaSpinUpArea1,2020.05.01 00:00,+2.8144e+001,1
DaSpinUpArea1,2020.05.01 01:00,+2.7753e+001,1
DaSpinUpArea1,2020.05.01 02:00,+2.7647e+001,1
DaSpinUpArea1,2020.05.01 03:00,+2.8218e+001,1
DaSpinUpArea1,2020.05.01 04:00,+3.0027e+001,1
DaSpinUpArea1,2020.05.01 05:00,+3.2163e+001,1
DaSpinUpArea1,2020.05.01 06:00,+3.3728e+001,1
DaSpinUpArea1,2020.05.01 07:00,+3.3908e+001,1
DaSpinUpArea1,2020.05.01 08:00,+3.3919e+001,1
DaSpinUpArea1,2020.05.01 09:00,+3.4130e+001,1
DaSpinUpArea1,2020.05.01 10:00,+3.4183e+001,1
DaSpinUpArea1,2020.05.01 11:00,+3.4056e+001,1
DaSpinUpArea1,2020.05.01 12:00,+3.3845e+001,1
DaSpinUpArea1,2020.05.01 13:00,+3.4321e+001,1
DaSpinUpArea1,2020.05.01 14:00,+3.4511e+001,1
DaSpinUpArea1,2020.05.01 15:00,+3.5029e+001,1
DaSpinUpArea1,2020.05.01 16:00,+3.5093e+001,1
DaSpinUpArea1,2020.05.01 17:00,+3.4670e+001,1
DaSpinUpArea1,2020.05.01 18:00,+3.6034e+001,1
DaSpinUpArea1,2020.05.01 19:00,+3.6341e+001,1
DaSpinUpArea1,2020.05.01 20:00,+3.5346e+001,1
DaSpinUpArea1,2020.05.01 21:00,+3.3157e+001,1
DaSpinUpArea1,2020.05.01 22:00,+3.0788e+001,1
DaSpinUpArea1,2020.05.01 23:00,+2.9085e+001,1
DaSpinUpArea1,2020.05.02 00:00,+2.8207e+001,1
DaSpinUpArea1,2020.05.02 01:00,+2.7520e+001,1
DaSpinUpArea1,2020.05.02 02:00,+2.7245e+001,1
DaSpinUpArea1,2020.05.02 03:00,+2.7351e+001,1
DaSpinUpArea1,2020.05.02 04:00,+2.7647e+001,1
DaSpinUpArea1,2020.05.02 05:00,+2.8186e+001,1
DaSpinUpArea1,2020.05.02 06:00,+2.9826e+001,1
DaSpinUpArea1,2020.05.02 07:00,+3.1740e+001,1
DaSpinUpArea1,2020.05.02 08:00,+3.3284e+001,1
DaSpinUpArea1,2020.05.02 09:00,+3.4511e+001,1
DaSpinUpArea1,2020.05.02 10:00,+3.5262e+001,1
DaSpinUpArea1,2020.05.02 11:00,+3.6034e+001,1
DaSpinUpArea1,2020.05.02 12:00,+3.6711e+001,1
DaSpinUpArea1,2020.05.02 13:00,+3.7610e+001,1
DaSpinUpArea1,2020.05.02 14:00,+3.8625e+001,1
DaSpinUpArea1,2020.05.02 15:00,+3.9588e+001,1
DaSpinUpArea1,2020.05.02 16:00,+3.9894e+001,1
DaSpinUpArea1,2020.05.02 17:00,+3.9313e+001,1
DaSpinUpArea1,2020.05.02 18:00,+3.9704e+001,1
DaSpinUpArea1,2020.05.02 19:00,+3.9566e+001,1
DaSpinUpArea1,2020.05.02 20:00,+3.7483e+001,1
DaSpinUpArea1,2020.05.02 21:00,+3.4997e+001,1
DaSpinUpArea1,2020.05.02 22:00,+3.2089e+001,1
DaSpinUpArea1,2020.05.02 23:00,+3.0460e+001,1
DaSpinUpArea1,2020.05.03 00:00,+2.8979e+001,1
DaSpinUpArea1,2020.05.03 01:00,+2.8133e+001,1
DaSpinUpArea1,2020.05.03 02:00,+2.7573e+001,1
DaSpinUpArea1,2020.05.03 03:00,+2.7361e+001,1
DaSpinUpArea1,2020.05.03 04:00,+2.7224e+001,1
DaSpinUpArea1,2020.05.03 05:00,+2.7372e+001,1
DaSpinUpArea1,2020.05.03 06:00,+2.9032e+001,1
DaSpinUpArea1,2020.05.03 07:00,+3.1275e+001,1
DaSpinUpArea1,2020.05.03 08:00,+3.3633e+001,1
DaSpinUpArea1,2020.05.03 09:00,+3.5674e+001,1
DaSpinUpArea1,2020.05.03 10:00,+3.7779e+001,1
DaSpinUpArea1,2020.05.03 11:00,+3.9926e+001,1
DaSpinUpArea1,2020.05.03 12:00,+4.1597e+001,1
DaSpinUpArea1,2020.05.03 13:00,+4.3416e+001,1
DaSpinUpArea1,2020.05.03 14:00,+4.4834e+001,1
DaSpinUpArea1,2020.05.03 15:00,+4.6304e+001,1
DaSpinUpArea1,2020.05.03 16:00,+4.6727e+001,1
DaSpinUpArea1,2020.05.03 17:00,+4.5648e+001,1
DaSpinUpArea1,2020.05.03 18:00,+4.5278e+001,1
DaSpinUpArea1,2020.05.03 19:00,+4.4400e+001,1
DaSpinUpArea1,2020.05.03 20:00,+4.1343e+001,1
DaSpinUpArea1,2020.05.03 21:00,+3.7568e+001,1
DaSpinUpArea1,2020.05.03 22:00,+3.3665e+001,1
DaSpinUpArea1,2020.05.03 23:00,+3.2036e+001,1
DaSpinUpArea1,2020.05.04 00:00,+3.0291e+001,1
DaSpinUpArea1,2020.05.04 01:00,+2.9540e+001,1
DaSpinUpArea1,2020.05.04 02:00,+2.8979e+001,1
DaSpinUpArea1,2020.05.04 03:00,+2.9487e+001,1
DaSpinUpArea1,2020.05.04 04:00,+3.0947e+001,1
DaSpinUpArea1,2020.05.04 05:00,+3.3326e+001,1
DaSpinUpArea1,2020.05.04 06:00,+3.5875e+001,1
DaSpinUpArea1,2020.05.04 07:00,+3.7927e+001,1
DaSpinUpArea1,2020.05.04 08:00,+3.9831e+001,1
DaSpinUpArea1,2020.05.04 09:00,+4.2348e+001,1
DaSpinUpArea1,2020.05.04 10:00,+4.4664e+001,1
DaSpinUpArea1,2020.05.04 11:00,+4.7065e+001,1
DaSpinUpArea1,2020.05.04 12:00,+4.9381e+001,1
DaSpinUpArea1,2020.05.04 13:00,+5.1349e+001,1
DaSpinUpArea1,2020.05.04 14:00,+5.2449e+001,1
DaSpinUpArea1,2020.05.04 15:00,+5.3496e+001,1
DaSpinUpArea1,2020.05.04 16:00,+5.3549e+001,1
DaSpinUpArea1,2020.05.04 17:00,+5.1751e+001,1
DaSpinUpArea1,2020.05.04 18:00,+5.0830e+001,1
DaSpinUpArea1,2020.05.04 19:00,+4.9075e+001,1
DaSpinUpArea1,2020.05.04 20:00,+4.5669e+001,1
DaSpinUpArea1,2020.05.04 21:00,+4.0772e+001,1
DaSpinUpArea1,2020.05.04 22:00,+3.6224e+001,1
DaSpinUpArea1,2020.05.04 23:00,+3.3580e+001,1
DaSpinUpArea1,2020.05.05 00:00,+3.1740e+001,1
DaSpinUpArea1,2020.05.05 01:00,+3.0524e+001,1
DaSpinUpArea1,2020.05.05 02:00,+2.9974e+001,1
DaSpinUpArea1,2020.05.05 03:00,+3.0333e+001,1
DaSpinUpArea1,2020.05.05 04:00,+3.1814e+001,1
DaSpinUpArea1,2020.05.05 05:00,+3.4130e+001,1
DaSpinUpArea1,2020.05.05 06:00,+3.6817e+001,1
DaSpinUpArea1,2020.05.05 07:00,+3.8371e+001,1
DaSpinUpArea1,2020.05.05 08:00,+3.9916e+001,1
DaSpinUpArea1,2020.05.05 09:00,+4.2242e+001,1
DaSpinUpArea1,2020.05.05 10:00,+4.4738e+001,1
DaSpinUpArea1,2020.05.05 11:00,+4.6801e+001,1
DaSpinUpArea1,2020.05.05 12:00,+4.8482e+001,1
DaSpinUpArea1,2020.05.05 13:00,+5.0069e+001,1
DaSpinUpArea1,2020.05.05 14:00,+5.0947e+001,1
DaSpinUpArea1,2020.05.05 15:00,+5.2343e+001,1
DaSpinUpArea1,2020.05.05 16:00,+5.2618e+001,1
DaSpinUpArea1,2020.05.05 17:00,+5.0640e+001,1
DaSpinUpArea1,2020.05.05 18:00,+4.9604e+001,1
DaSpinUpArea1,2020.05.05 19:00,+4.8387e+001,1
DaSpinUpArea1,2020.05.05 20:00,+4.5838e+001,1
DaSpinUpArea1,2020.05.05 21:00,+4.0857e+001,1
DaSpinUpArea1,2020.05.05 22:00,+3.6320e+001,1
DaSpinUpArea1,2020.05.05 23:00,+3.3644e+001,1
DaSpinUpArea1,2020.05.06 00:00,+3.1719e+001,1
DaSpinUpArea1,2020.05.06 01:00,+3.0619e+001,1
DaSpinUpArea1,2020.05.06 02:00,+3.0101e+001,1
DaSpinUpArea1,2020.05.06 03:00,+3.0513e+001,1
DaSpinUpArea1,2020.05.06 04:00,+3.1951e+001,1
DaSpinUpArea1,2020.05.06 05:00,+3.4162e+001,1
DaSpinUpArea1,2020.05.06 06:00,+3.6002e+001,1
DaSpinUpArea1,2020.05.06 07:00,+3.7240e+001,1
DaSpinUpArea1,2020.05.06 08:00,+3.8255e+001,1
DaSpinUpArea1,2020.05.06 09:00,+3.9937e+001,1
DaSpinUpArea1,2020.05.06 10:00,+4.2263e+001,1
DaSpinUpArea1,2020.05.06 11:00,+4.4252e+001,1
DaSpinUpArea1,2020.05.06 12:00,+4.6113e+001,1
DaSpinUpArea1,2020.05.06 13:00,+4.7858e+001,1
DaSpinUpArea1,2020.05.06 14:00,+4.8281e+001,1
DaSpinUpArea1,2020.05.06 15:00,+4.8334e+001,1
DaSpinUpArea1,2020.05.06 16:00,+4.7721e+001,1
DaSpinUpArea1,2020.05.06 17:00,+4.6483e+001,1
DaSpinUpArea1,2020.05.06 18:00,+4.6420e+001,1
DaSpinUpArea1,2020.05.06 19:00,+4.6018e+001,1
DaSpinUpArea1,2020.05.06 20:00,+4.3533e+001,1
DaSpinUpArea1,2020.05.06 21:00,+3.8731e+001,1
DaSpinUpArea1,2020.05.06 22:00,+3.4553e+001,1
DaSpinUpArea1,2020.05.06 23:00,+3.2121e+001,1
DaSpinUpArea1,2020.05.07 00:00,+3.0651e+001,1
DaSpinUpArea1,2020.05.07 01:00,+2.9551e+001,1
DaSpinUpArea1,2020.05.07 02:00,+2.9191e+001,1
DaSpinUpArea1,2020.05.07 03:00,+2.9730e+001,1
DaSpinUpArea1,2020.05.07 04:00,+3.1169e+001,1
DaSpinUpArea1,2020.05.07 05:00,+3.3464e+001,1
DaSpinUpArea1,2020.05.07 06:00,+3.5558e+001,1
DaSpinUpArea1,2020.05.07 07:00,+3.6626e+001,1
DaSpinUpArea1,2020.05.07 08:00,+3.7705e+001,1
DaSpinUpArea1,2020.05.07 09:00,+3.9038e+001,1
DaSpinUpArea1,2020.05.07 10:00,+4.0455e+001,1
DaSpinUpArea1,2020.05.07 11:00,+4.2052e+001,1
DaSpinUpArea1,2020.05.07 12:00,+4.3702e+001,1
DaSpinUpArea1,2020.05.07 13:00,+4.5320e+001,1
DaSpinUpArea1,2020.05.07 14:00,+4.6420e+001,1
DaSpinUpArea1,2020.05.07 15:00,+4.7573e+001,1
DaSpinUpArea1,2020.05.07 16:00,+4.7573e+001,1
DaSpinUpArea1,2020.05.07 17:00,+4.5500e+001,1
DaSpinUpArea1,2020.05.07 18:00,+4.4992e+001,1
DaSpinUpArea1,2020.05.07 19:00,+4.4569e+001,1
DaSpinUpArea1,2020.05.07 20:00,+4.2232e+001,1
DaSpinUpArea1,2020.05.07 21:00,+3.8181e+001,1
DaSpinUpArea1,2020.05.07 22:00,+3.4437e+001,1
DaSpinUpArea1,2020.05.07 23:00,+3.2142e+001,1
DaSpinUpArea1,2020.05.08 00:00,+3.0851e+001,1
DaSpinUpArea1,2020.05.08 01:00,+2.9931e+001,1
DaSpinUpArea1,2020.05.08 02:00,+2.9614e+001,1
DaSpinUpArea1,2020.05.08 03:00,+2.9878e+001,1
DaSpinUpArea1,2020.05.08 04:00,+3.1296e+001,1
DaSpinUpArea1,2020.05.08 05:00,+3.3485e+001,1
DaSpinUpArea1,2020.05.08 06:00,+3.5696e+001,1
DaSpinUpArea1,2020.05.08 07:00,+3.6806e+001,1
DaSpinUpArea1,2020.05.08 08:00,+3.7800e+001,1
DaSpinUpArea1,2020.05.08 09:00,+3.9059e+001,1
DaSpinUpArea1,2020.05.08 10:00,+3.9916e+001,1
DaSpinUpArea1,2020.05.08 11:00,+4.1015e+001,1
DaSpinUpArea1,2020.05.08 12:00,+4.2094e+001,1
DaSpinUpArea1,2020.05.08 13:00,+4.3279e+001,1
DaSpinUpArea1,2020.05.08 14:00,+4.3882e+001,1
DaSpinUpArea1,2020.05.08 15:00,+4.4622e+001,1
DaSpinUpArea1,2020.05.08 16:00,+4.4559e+001,1
DaSpinUpArea1,2020.05.08 17:00,+4.2835e+001,1
DaSpinUpArea1,2020.05.08 18:00,+4.2665e+001,1
DaSpinUpArea1,2020.05.08 19:00,+4.2517e+001,1
DaSpinUpArea1,2020.05.08 20:00,+4.0529e+001,1
DaSpinUpArea1,2020.05.08 21:00,+3.7737e+001,1
DaSpinUpArea1,2020.05.08 22:00,+3.4278e+001,1
DaSpinUpArea1,2020.05.08 23:00,+3.2025e+001,1
DaSpinUpArea1,2020.05.09 00:00,+3.0651e+001,1
DaSpinUpArea1,2020.05.09 01:00,+2.9762e+001,1
DaSpinUpArea1,2020.05.09 02:00,+2.9096e+001,1
DaSpinUpArea1,2020.05.09 03:00,+2.8979e+001,1
DaSpinUpArea1,2020.05.09 04:00,+2.9001e+001,1
DaSpinUpArea1,2020.05.09 05:00,+2.9477e+001,1
DaSpinUpArea1,2020.05.09 06:00,+3.1613e+001,1
DaSpinUpArea1,2020.05.09 07:00,+3.4151e+001,1
DaSpinUpArea1,2020.05.09 08:00,+3.6214e+001,1
DaSpinUpArea1,2020.05.09 09:00,+3.8530e+001,1
DaSpinUpArea1,2020.05.09 10:00,+4.0423e+001,1
DaSpinUpArea1,2020.05.09 11:00,+4.2137e+001,1
DaSpinUpArea1,2020.05.09 12:00,+4.3522e+001,1
DaSpinUpArea1,2020.05.09 13:00,+4.4950e+001,1
DaSpinUpArea1,2020.05.09 14:00,+4.5743e+001,1
DaSpinUpArea1,2020.05.09 15:00,+4.6610e+001,1
DaSpinUpArea1,2020.05.09 16:00,+4.6716e+001,1
DaSpinUpArea1,2020.05.09 17:00,+4.4939e+001,1
DaSpinUpArea1,2020.05.09 18:00,+4.4093e+001,1
DaSpinUpArea1,2020.05.09 19:00,+4.3162e+001,1
DaSpinUpArea1,2020.05.09 20:00,+4.0518e+001,1
DaSpinUpArea1,2020.05.09 21:00,+3.7610e+001,1
DaSpinUpArea1,2020.05.09 22:00,+3.4321e+001,1
DaSpinUpArea1,2020.05.09 23:00,+3.2110e+001,1
DaSpinUpArea1,2020.05.10 00:00,+3.0809e+001,1
DaSpinUpArea1,2020.05.10 01:00,+2.9614e+001,1
DaSpinUpArea1,2020.05.10 02:00,+2.8990e+001,1
DaSpinUpArea1,2020.05.10 03:00,+2.8821e+001,1
DaSpinUpArea1,2020.05.10 04:00,+2.8408e+001,1
DaSpinUpArea1,2020.05.10 05:00,+2.8694e+001,1
DaSpinUpArea1,2020.05.10 06:00,+3.0333e+001,1
DaSpinUpArea1,2020.05.10 07:00,+3.2713e+001,1
DaSpinUpArea1,2020.05.10 08:00,+3.4934e+001,1
DaSpinUpArea1,2020.05.10 09:00,+3.7377e+001,1
DaSpinUpArea1,2020.05.10 10:00,+3.9630e+001,1
DaSpinUpArea1,2020.05.10 11:00,+4.1777e+001,1
DaSpinUpArea1,2020.05.10 12:00,+4.3892e+001,1
DaSpinUpArea1,2020.05.10 13:00,+4.5965e+001,1
DaSpinUpArea1,2020.05.10 14:00,+4.7330e+001,1
DaSpinUpArea1,2020.05.10 15:00,+4.8207e+001,1
DaSpinUpArea1,2020.05.10 16:00,+4.8715e+001,1
DaSpinUpArea1,2020.05.10 17:00,+4.7256e+001,1
DaSpinUpArea1,2020.05.10 18:00,+4.6674e+001,1
DaSpinUpArea1,2020.05.10 19:00,+4.6187e+001,1
DaSpinUpArea1,2020.05.10 20:00,+4.2962e+001,1
DaSpinUpArea1,2020.05.10 21:00,+3.8974e+001,1
DaSpinUpArea1,2020.05.10 22:00,+3.5029e+001,1
DaSpinUpArea1,2020.05.10 23:00,+3.2671e+001,1
DaSpinUpArea1,2020.05.11 00:00,+3.1179e+001,1
DaSpinUpArea1,2020.05.11 01:00,+3.0101e+001,1
DaSpinUpArea1,2020.05.11 02:00,+2.9773e+001,1
DaSpinUpArea1,2020.05.11 03:00,+3.0206e+001,1
DaSpinUpArea1,2020.05.11 04:00,+3.1581e+001,1
DaSpinUpArea1,2020.05.11 05:00,+3.4299e+001,1
DaSpinUpArea1,2020.05.11 06:00,+3.6520e+001,1
DaSpinUpArea1,2020.05.11 07:00,+3.8615e+001,1
DaSpinUpArea1,2020.05.11 08:00,+4.0328e+001,1
DaSpinUpArea1,2020.05.11 09:00,+4.2348e+001,1
DaSpinUpArea1,2020.05.11 10:00,+4.4622e+001,1
DaSpinUpArea1,2020.05.11 11:00,+4.6663e+001,1
DaSpinUpArea1,2020.05.11 12:00,+4.9032e+001,1
DaSpinUpArea1,2020.05.11 13:00,+5.1031e+001,1
DaSpinUpArea1,2020.05.11 14:00,+5.2078e+001,1
DaSpinUpArea1,2020.05.11 15:00,+5.2755e+001,1
DaSpinUpArea1,2020.05.11 16:00,+5.2650e+001,1
DaSpinUpArea1,2020.05.11 17:00,+5.0820e+001,1
DaSpinUpArea1,2020.05.11 18:00,+4.9339e+001,1
DaSpinUpArea1,2020.05.11 19:00,+4.8260e+001,1
DaSpinUpArea1,2020.05.11 20:00,+4.5500e+001,1
DaSpinUpArea1,2020.05.11 21:00,+4.1079e+001,1
DaSpinUpArea1,2020.05.11 22:00,+3.6647e+001,1
DaSpinUpArea1,2020.05.11 23:00,+3.3781e+001,1
DaSpinUpArea1,2020.05.12 00:00,+3.1951e+001,1
DaSpinUpArea1,2020.05.12 01:00,+3.0714e+001,1
DaSpinUpArea1,2020.05.12 02:00,+3.0206e+001,1
