//Schedule,Time,Value,Enforce
309_WIND_1,2020.12.22 03:00,+9.0000e-001,1
309_WIND_1,2020.12.22 04:00,+4.0000e-001,1
309_WIND_1,2020.12.22 05:00,+9.0000e-001,1
309_WIND_1,2020.12.22 06:00,+1.1000e+000,1
309_WIND_1,2020.12.22 07:00,+8.0000e-001,1
309_WIND_1,2020.12.22 08:00,+2.0000e-001,1
309_WIND_1,2020.12.22 09:00,+1.0000e-001,1
309_WIND_1,2020.12.22 10:00,+2.3000e+000,1
309_WIND_1,2020.12.22 11:00,+4.1000e+000,1
309_WIND_1,2020.12.22 12:00,+3.2000e+000,1
309_WIND_1,2020.12.22 13:00,+2.6000e+000,1
309_WIND_1,2020.12.22 14:00,+2.0000e-001,1
309_WIND_1,2020.12.22 15:00,+0.0000e+000,1
309_WIND_1,2020.12.22 16:00,+0.0000e+000,1
309_WIND_1,2020.12.22 17:00,+1.0000e-001,1
309_WIND_1,2020.12.22 18:00,+7.0000e-001,1
309_WIND_1,2020.12.22 19:00,+7.0000e-001,1
309_WIND_1,2020.12.22 20:00,+1.6000e+000,1
309_WIND_1,2020.12.22 21:00,+6.0000e+000,1
309_WIND_1,2020.12.22 22:00,+6.2000e+000,1
309_WIND_1,2020.12.22 23:00,+4.3000e+000,1
309_WIND_1,2020.12.23 00:00,+1.0000e+000,1
309_WIND_1,2020.12.23 01:00,+8.0000e-001,1
309_WIND_1,2020.12.23 02:00,+1.8000e+000,1
309_WIND_1,2020.12.23 03:00,+2.2000e+000,1
309_WIND_1,2020.12.23 04:00,+1.9000e+000,1
309_WIND_1,2020.12.23 05:00,+1.1000e+000,1
309_WIND_1,2020.12.23 06:00,+0.0000e+000,1
309_WIND_1,2020.12.23 07:00,+0.0000e+000,1
309_WIND_1,2020.12.23 08:00,+0.0000e+000,1
309_WIND_1,2020.12.23 09:00,+0.0000e+000,1
309_WIND_1,2020.12.23 10:00,+0.0000e+000,1
309_WIND_1,2020.12.23 11:00,+0.0000e+000,1
309_WIND_1,2020.12.23 12:00,+0.0000e+000,1
309_WIND_1,2020.12.23 13:00,+0.0000e+000,1
309_WIND_1,2020.12.23 14:00,+0.0000e+000,1
309_WIND_1,2020.12.23 15:00,+0.0000e+000,1
309_WIND_1,2020.12.23 16:00,+0.0000e+000,1
309_WIND_1,2020.12.23 17:00,+4.0000e-001,1
309_WIND_1,2020.12.23 18:00,+1.0000e-001,1
309_WIND_1,2020.12.23 19:00,+0.0000e+000,1
309_WIND_1,2020.12.23 20:00,+0.0000e+000,1
309_WIND_1,2020.12.23 21:00,+0.0000e+000,1
309_WIND_1,2020.12.23 22:00,+3.4000e+000,1
309_WIND_1,2020.12.23 23:00,+5.3200e+001,1
309_WIND_1,2020.12.24 00:00,+8.8100e+001,1
309_WIND_1,2020.12.24 01:00,+1.2540e+002,1
309_WIND_1,2020.12.24 02:00,+1.2090e+002,1
309_WIND_1,2020.12.24 03:00,+7.2300e+001,1
309_WIND_1,2020.12.24 04:00,+3.0400e+001,1
309_WIND_1,2020.12.24 05:00,+6.6200e+001,1
309_WIND_1,2020.12.24 06:00,+6.2200e+001,1
309_WIND_1,2020.12.24 07:00,+2.9300e+001,1
309_WIND_1,2020.12.24 08:00,+4.8900e+001,1
309_WIND_1,2020.12.24 09:00,+1.0680e+002,1
309_WIND_1,2020.12.24 10:00,+1.2250e+002,1
309_WIND_1,2020.12.24 11:00,+1.2380e+002,1
309_WIND_1,2020.12.24 12:00,+7.9900e+001,1
309_WIND_1,2020.12.24 13:00,+2.0900e+001,1
309_WIND_1,2020.12.24 14:00,+1.9000e+000,1
309_WIND_1,2020.12.24 15:00,+0.0000e+000,1
309_WIND_1,2020.12.24 16:00,+0.0000e+000,1
309_WIND_1,2020.12.24 17:00,+3.5800e+001,1
309_WIND_1,2020.12.24 18:00,+2.9500e+001,1
309_WIND_1,2020.12.24 19:00,+7.0300e+001,1
309_WIND_1,2020.12.24 20:00,+5.6300e+001,1
309_WIND_1,2020.12.24 21:00,+8.8600e+001,1
309_WIND_1,2020.12.24 22:00,+1.3410e+002,1
309_WIND_1,2020.12.24 23:00,+1.3010e+002,1
309_WIND_1,2020.12.25 00:00,+1.0470e+002,1
309_WIND_1,2020.12.25 01:00,+9.8600e+001,1
309_WIND_1,2020.12.25 02:00,+7.5300e+001,1
309_WIND_1,2020.12.25 03:00,+6.1600e+001,1
309_WIND_1,2020.12.25 04:00,+7.4000e+000,1
309_WIND_1,2020.12.25 05:00,+0.0000e+000,1
309_WIND_1,2020.12.25 06:00,+0.0000e+000,1
309_WIND_1,2020.12.25 07:00,+2.3700e+001,1
309_WIND_1,2020.12.25 08:00,+1.2600e+001,1
309_WIND_1,2020.12.25 09:00,+2.7000e+000,1
309_WIND_1,2020.12.25 10:00,+5.0000e+000,1
309_WIND_1,2020.12.25 11:00,+6.0000e-001,1
309_WIND_1,2020.12.25 12:00,+2.0000e-001,1
309_WIND_1,2020.12.25 13:00,+3.6000e+000,1
309_WIND_1,2020.12.25 14:00,+2.6000e+000,1
309_WIND_1,2020.12.25 15:00,+1.5000e+000,1
309_WIND_1,2020.12.25 16:00,+2.1000e+000,1
309_WIND_1,2020.12.25 17:00,+8.0000e-001,1
309_WIND_1,2020.12.25 18:00,+3.0000e-001,1
309_WIND_1,2020.12.25 19:00,+0.0000e+000,1
309_WIND_1,2020.12.25 20:00,+1.9000e+000,1
309_WIND_1,2020.12.25 21:00,+3.8000e+000,1
309_WIND_1,2020.12.25 22:00,+1.8000e+000,1
309_WIND_1,2020.12.25 23:00,+4.7000e+000,1
309_WIND_1,2020.12.26 00:00,+1.2000e+000,1
309_WIND_1,2020.12.26 01:00,+3.0000e-001,1
309_WIND_1,2020.12.26 02:00,+3.0000e-001,1
309_WIND_1,2020.12.26 03:00,+0.0000e+000,1
309_WIND_1,2020.12.26 04:00,+1.0000e-001,1
309_WIND_1,2020.12.26 05:00,+6.0000e-001,1
309_WIND_1,2020.12.26 06:00,+0.0000e+000,1
309_WIND_1,2020.12.26 07:00,+4.0000e-001,1
309_WIND_1,2020.12.26 08:00,+4.0000e-001,1
309_WIND_1,2020.12.26 09:00,+1.0000e-001,1
309_WIND_1,2020.12.26 10:00,+6.0000e-001,1
309_WIND_1,2020.12.26 11:00,+9.5000e+000,1
309_WIND_1,2020.12.26 12:00,+8.6000e+000,1
309_WIND_1,2020.12.26 13:00,+4.4000e+000,1
309_WIND_1,2020.12.26 14:00,+2.1300e+001,1
309_WIND_1,2020.12.26 15:00,+3.3200e+001,1
309_WIND_1,2020.12.26 16:00,+1.0000e+001,1
309_WIND_1,2020.12.26 17:00,+1.1430e+002,1
309_WIND_1,2020.12.26 18:00,+1.1430e+002,1
309_WIND_1,2020.12.26 19:00,+7.4800e+001,1
309_WIND_1,2020.12.26 20:00,+3.9300e+001,1
309_WIND_1,2020.12.26 21:00,+1.2000e+001,1
309_WIND_1,2020.12.26 22:00,+1.0700e+001,1
309_WIND_1,2020.12.26 23:00,+5.0000e-001,1
309_WIND_1,2020.12.27 00:00,+5.2000e+000,1
309_WIND_1,2020.12.27 01:00,+7.9000e+000,1
309_WIND_1,2020.12.27 02:00,+2.4000e+000,1
309_WIND_1,2020.12.27 03:00,+0.0000e+000,1
309_WIND_1,2020.12.27 04:00,+0.0000e+000,1
309_WIND_1,2020.12.27 05:00,+0.0000e+000,1
309_WIND_1,2020.12.27 06:00,+7.0000e-001,1
309_WIND_1,2020.12.27 07:00,+3.1000e+000,1
309_WIND_1,2020.12.27 08:00,+4.3000e+000,1
309_WIND_1,2020.12.27 09:00,+1.2000e+000,1
309_WIND_1,2020.12.27 10:00,+7.0000e-001,1
309_WIND_1,2020.12.27 11:00,+3.1000e+000,1
309_WIND_1,2020.12.27 12:00,+5.7000e+000,1
309_WIND_1,2020.12.27 13:00,+3.6000e+000,1
309_WIND_1,2020.12.27 14:00,+2.2000e+000,1
309_WIND_1,2020.12.27 15:00,+1.3000e+000,1
309_WIND_1,2020.12.27 16:00,+2.1900e+001,1
309_WIND_1,2020.12.27 17:00,+5.8200e+001,1
309_WIND_1,2020.12.27 18:00,+1.0920e+002,1
309_WIND_1,2020.12.27 19:00,+1.4220e+002,1
309_WIND_1,2020.12.27 20:00,+1.1260e+002,1
309_WIND_1,2020.12.27 21:00,+1.3530e+002,1
309_WIND_1,2020.12.27 22:00,+1.2980e+002,1
309_WIND_1,2020.12.27 23:00,+1.2650e+002,1
309_WIND_1,2020.12.28 00:00,+1.1070e+002,1
309_WIND_1,2020.12.28 01:00,+6.1200e+001,1
309_WIND_1,2020.12.28 02:00,+5.0200e+001,1
309_WIND_1,2020.12.28 03:00,+1.0770e+002,1
309_WIND_1,2020.12.28 04:00,+1.1550e+002,1
309_WIND_1,2020.12.28 05:00,+1.0970e+002,1
309_WIND_1,2020.12.28 06:00,+5.4700e+001,1
309_WIND_1,2020.12.28 07:00,+3.9200e+001,1
309_WIND_1,2020.12.28 08:00,+7.0200e+001,1
309_WIND_1,2020.12.28 09:00,+8.9000e+001,1
309_WIND_1,2020.12.28 10:00,+8.7600e+001,1
309_WIND_1,2020.12.28 11:00,+9.3100e+001,1
309_WIND_1,2020.12.28 12:00,+1.1840e+002,1
309_WIND_1,2020.12.28 13:00,+9.6900e+001,1
309_WIND_1,2020.12.28 14:00,+9.6700e+001,1
309_WIND_1,2020.12.28 15:00,+7.6800e+001,1
309_WIND_1,2020.12.28 16:00,+5.9300e+001,1
309_WIND_1,2020.12.28 17:00,+1.9800e+001,1
309_WIND_1,2020.12.28 18:00,+2.0400e+001,1
309_WIND_1,2020.12.28 19:00,+4.6000e+000,1
309_WIND_1,2020.12.28 20:00,+1.8000e+000,1
309_WIND_1,2020.12.28 21:00,+7.8000e+000,1
309_WIND_1,2020.12.28 22:00,+6.1000e+000,1
309_WIND_1,2020.12.28 23:00,+4.4000e+000,1
309_WIND_1,2020.12.29 00:00,+4.1000e+000,1
309_WIND_1,2020.12.29 01:00,+1.4000e+000,1
309_WIND_1,2020.12.29 02:00,+0.0000e+000,1
309_WIND_1,2020.12.29 03:00,+0.0000e+000,1
309_WIND_1,2020.12.29 04:00,+2.3000e+000,1
309_WIND_1,2020.12.29 05:00,+5.5000e+000,1
309_WIND_1,2020.12.29 06:00,+1.0000e+001,1
309_WIND_1,2020.12.29 07:00,+1.4100e+001,1
309_WIND_1,2020.12.29 08:00,+1.6000e+001,1
309_WIND_1,2020.12.29 09:00,+1.4600e+001,1
309_WIND_1,2020.12.29 10:00,+1.0200e+001,1
309_WIND_1,2020.12.29 11:00,+1.4700e+001,1
309_WIND_1,2020.12.29 12:00,+2.1600e+001,1
309_WIND_1,2020.12.29 13:00,+2.5500e+001,1
309_WIND_1,2020.12.29 14:00,+2.0900e+001,1
309_WIND_1,2020.12.29 15:00,+1.6000e+001,1
309_WIND_1,2020.12.29 16:00,+1.4800e+001,1
309_WIND_1,2020.12.29 17:00,+1.6200e+001,1
309_WIND_1,2020.12.29 18:00,+2.3500e+001,1
309_WIND_1,2020.12.29 19:00,+2.9300e+001,1
309_WIND_1,2020.12.29 20:00,+3.0300e+001,1
309_WIND_1,2020.12.29 21:00,+3.4200e+001,1
309_WIND_1,2020.12.29 22:00,+1.5800e+001,1
309_WIND_1,2020.12.29 23:00,+1.6800e+001,1
309_WIND_1,2020.12.30 00:00,+1.2800e+001,1
309_WIND_1,2020.12.30 01:00,+6.2000e+000,1
309_WIND_1,2020.12.30 02:00,+1.3000e+000,1
309_WIND_1,2020.12.30 03:00,+2.4000e+000,1
309_WIND_1,2020.12.30 04:00,+9.4000e+000,1
309_WIND_1,2020.12.30 05:00,+1.8200e+001,1
309_WIND_1,2020.12.30 06:00,+2.3800e+001,1
309_WIND_1,2020.12.30 07:00,+4.2100e+001,1
309_WIND_1,2020.12.30 08:00,+4.1800e+001,1
309_WIND_1,2020.12.30 09:00,+4.9900e+001,1
309_WIND_1,2020.12.30 10:00,+3.2900e+001,1
309_WIND_1,2020.12.30 11:00,+2.6400e+001,1
309_WIND_1,2020.12.30 12:00,+7.0600e+001,1
309_WIND_1,2020.12.30 13:00,+1.4830e+002,1
309_WIND_1,2020.12.30 14:00,+1.3120e+002,1
309_WIND_1,2020.12.30 15:00,+9.5900e+001,1
309_WIND_1,2020.12.30 16:00,+8.3800e+001,1
309_WIND_1,2020.12.30 17:00,+9.8600e+001,1
309_WIND_1,2020.12.30 18:00,+1.1340e+002,1
309_WIND_1,2020.12.30 19:00,+9.6900e+001,1
309_WIND_1,2020.12.30 20:00,+1.2950e+002,1
309_WIND_1,2020.12.30 21:00,+1.0110e+002,1
309_WIND_1,2020.12.30 22:00,+7.7400e+001,1
309_WIND_1,2020.12.30 23:00,+7.9400e+001,1
309_WIND_1,2020.12.31 00:00,+4.5000e+001,1
309_WIND_1,2020.12.31 01:00,+7.0900e+001,1
309_WIND_1,2020.12.31 02:00,+7.5300e+001,1
309_WIND_1,2020.12.31 03:00,+6.9900e+001,1
309_WIND_1,2020.12.31 04:00,+8.0400e+001,1
309_WIND_1,2020.12.31 05:00,+9.7500e+001,1
309_WIND_1,2020.12.31 06:00,+5.4700e+001,1
309_WIND_1,2020.12.31 07:00,+5.4000e+001,1
309_WIND_1,2020.12.31 08:00,+4.6300e+001,1
309_WIND_1,2020.12.31 09:00,+5.1600e+001,1
309_WIND_1,2020.12.31 10:00,+9.0000e-001,1
309_WIND_1,2020.12.31 11:00,+1.7700e+001,1
309_WIND_1,2020.12.31 12:00,+2.6500e+001,1
309_WIND_1,2020.12.31 13:00,+1.7200e+001,1
309_WIND_1,2020.12.31 14:00,+1.4700e+001,1
309_WIND_1,2020.12.31 15:00,+6.4000e+000,1
309_WIND_1,2020.12.31 16:00,+2.0000e-001,1
309_WIND_1,2020.12.31 17:00,+0.0000e+000,1
309_WIND_1,2020.12.31 18:00,+0.0000e+000,1
309_WIND_1,2020.12.31 19:00,+0.0000e+000,1
309_WIND_1,2020.12.31 20:00,+0.0000e+000,1
309_WIND_1,2020.12.31 21:00,+0.0000e+000,1
309_WIND_1,2020.12.31 22:00,+0.0000e+000,1
309_WIND_1,2020.12.31 23:00,+0.0000e+000,1
317_WIND_1,2020.01.01 00:00,+7.9510e+002,1
317_WIND_1,2020.01.01 01:00,+7.9440e+002,1
317_WIND_1,2020.01.01 02:00,+7.7360e+002,1
317_WIND_1,2020.01.01 03:00,+7.6730e+002,1
317_WIND_1,2020.01.01 04:00,+7.5220e+002,1
317_WIND_1,2020.01.01 05:00,+7.1940e+002,1
317_WIND_1,2020.01.01 06:00,+6.5530e+002,1
317_WIND_1,2020.01.01 07:00,+5.9460e+002,1
317_WIND_1,2020.01.01 08:00,+5.7910e+002,1
317_WIND_1,2020.01.01 09:00,+4.6680e+002,1
317_WIND_1,2020.01.01 10:00,+3.0140e+002,1
317_WIND_1,2020.01.01 11:00,+1.1070e+002,1
317_WIND_1,2020.01.01 12:00,+7.8900e+001,1
317_WIND_1,2020.01.01 13:00,+1.0790e+002,1
317_WIND_1,2020.01.01 14:00,+2.2300e+001,1
317_WIND_1,2020.01.01 15:00,+2.4600e+001,1
317_WIND_1,2020.01.01 16:00,+1.0800e+001,1
317_WIND_1,2020.01.01 17:00,+2.4320e+002,1
317_WIND_1,2020.01.01 18:00,+3.7520e+002,1
317_WIND_1,2020.01.01 19:00,+5.6840e+002,1
317_WIND_1,2020.01.01 20:00,+6.3610e+002,1
317_WIND_1,2020.01.01 21:00,+7.1920e+002,1
317_WIND_1,2020.01.01 22:00,+7.3490e+002,1
317_WIND_1,2020.01.01 23:00,+7.2910e+002,1
317_WIND_1,2020.01.02 00:00,+7.5710e+002,1
317_WIND_1,2020.01.02 01:00,+7.5340e+002,1
317_WIND_1,2020.01.02 02:00,+7.3430e+002,1
317_WIND_1,2020.01.02 03:00,+7.2420e+002,1
317_WIND_1,2020.01.02 04:00,+7.2570e+002,1
317_WIND_1,2020.01.02 05:00,+7.4800e+002,1
317_WIND_1,2020.01.02 06:00,+7.6430e+002,1
317_WIND_1,2020.01.02 07:00,+7.6430e+002,1
317_WIND_1,2020.01.02 08:00,+7.6530e+002,1
317_WIND_1,2020.01.02 09:00,+7.8150e+002,1
317_WIND_1,2020.01.02 10:00,+7.8580e+002,1
317_WIND_1,2020.01.02 11:00,+7.7670e+002,1
317_WIND_1,2020.01.02 12:00,+7.5270e+002,1
317_WIND_1,2020.01.02 13:00,+7.1530e+002,1
317_WIND_1,2020.01.02 14:00,+7.3000e+002,1
317_WIND_1,2020.01.02 15:00,+7.3150e+002,1
317_WIND_1,2020.01.02 16:00,+7.4770e+002,1
317_WIND_1,2020.01.02 17:00,+7.5490e+002,1
317_WIND_1,2020.01.02 18:00,+7.7200e+002,1
317_WIND_1,2020.01.02 19:00,+7.7990e+002,1
317_WIND_1,2020.01.02 20:00,+7.4780e+002,1
317_WIND_1,2020.01.02 21:00,+7.4920e+002,1
317_WIND_1,2020.01.02 22:00,+7.8650e+002,1
317_WIND_1,2020.01.02 23:00,+7.8990e+002,1
317_WIND_1,2020.01.03 00:00,+7.7920e+002,1
317_WIND_1,2020.01.03 01:00,+7.8850e+002,1
317_WIND_1,2020.01.03 02:00,+7.8120e+002,1
317_WIND_1,2020.01.03 03:00,+7.6170e+002,1
317_WIND_1,2020.01.03 04:00,+7.6840e+002,1
317_WIND_1,2020.01.03 05:00,+7.5460e+002,1
317_WIND_1,2020.01.03 06:00,+7.2180e+002,1
317_WIND_1,2020.01.03 07:00,+6.7110e+002,1
317_WIND_1,2020.01.03 08:00,+5.6330e+002,1
317_WIND_1,2020.01.03 09:00,+5.5100e+002,1
317_WIND_1,2020.01.03 10:00,+6.1990e+002,1
317_WIND_1,2020.01.03 11:00,+6.8020e+002,1
317_WIND_1,2020.01.03 12:00,+5.6870e+002,1
317_WIND_1,2020.01.03 13:00,+5.7580e+002,1
317_WIND_1,2020.01.03 14:00,+5.3560e+002,1
317_WIND_1,2020.01.03 15:00,+4.6500e+002,1
317_WIND_1,2020.01.03 16:00,+5.2670e+002,1
317_WIND_1,2020.01.03 17:00,+8.7500e+001,1
317_WIND_1,2020.01.03 18:00,+1.2380e+002,1
317_WIND_1,2020.01.03 19:00,+2.6480e+002,1
317_WIND_1,2020.01.03 20:00,+4.0040e+002,1
317_WIND_1,2020.01.03 21:00,+5.1350e+002,1
317_WIND_1,2020.01.03 22:00,+4.9740e+002,1
317_WIND_1,2020.01.03 23:00,+2.1970e+002,1
317_WIND_1,2020.01.04 00:00,+5.2600e+001,1
317_WIND_1,2020.01.04 01:00,+6.3500e+001,1
317_WIND_1,2020.01.04 02:00,+6.0100e+001,1
317_WIND_1,2020.01.04 03:00,+7.3700e+001,1
317_WIND_1,2020.01.04 04:00,+5.4900e+001,1
317_WIND_1,2020.01.04 05:00,+7.2700e+001,1
317_WIND_1,2020.01.04 06:00,+5.5900e+001,1
317_WIND_1,2020.01.04 07:00,+2.6400e+001,1
317_WIND_1,2020.01.04 08:00,+1.5200e+001,1
317_WIND_1,2020.01.04 09:00,+4.5400e+001,1
317_WIND_1,2020.01.04 10:00,+1.0870e+002,1
317_WIND_1,2020.01.04 11:00,+1.6950e+002,1
317_WIND_1,2020.01.04 12:00,+1.5570e+002,1
317_WIND_1,2020.01.04 13:00,+1.5950e+002,1
317_WIND_1,2020.01.04 14:00,+3.5870e+002,1
317_WIND_1,2020.01.04 15:00,+3.0480e+002,1
317_WIND_1,2020.01.04 16:00,+1.5440e+002,1
317_WIND_1,2020.01.04 17:00,+5.5460e+002,1
317_WIND_1,2020.01.04 18:00,+4.0960e+002,1
317_WIND_1,2020.01.04 19:00,+6.1420e+002,1
317_WIND_1,2020.01.04 20:00,+7.4010e+002,1
317_WIND_1,2020.01.04 21:00,+7.7440e+002,1
317_WIND_1,2020.01.04 22:00,+7.9630e+002,1
317_WIND_1,2020.01.04 23:00,+7.9910e+002,1
317_WIND_1,2020.01.05 00:00,+7.9910e+002,1
317_WIND_1,2020.01.05 01:00,+7.9840e+002,1
317_WIND_1,2020.01.05 02:00,+7.9900e+002,1
317_WIND_1,2020.01.05 03:00,+7.9910e+002,1
317_WIND_1,2020.01.05 04:00,+7.9720e+002,1
317_WIND_1,2020.01.05 05:00,+7.6840e+002,1
317_WIND_1,2020.01.05 06:00,+7.2950e+002,1
317_WIND_1,2020.01.05 07:00,+7.0370e+002,1
317_WIND_1,2020.01.05 08:00,+6.3280e+002,1
317_WIND_1,2020.01.05 09:00,+7.5500e+002,1
317_WIND_1,2020.01.05 10:00,+7.6200e+002,1
317_WIND_1,2020.01.05 11:00,+6.2830e+002,1
317_WIND_1,2020.01.05 12:00,+5.6140e+002,1
317_WIND_1,2020.01.05 13:00,+4.4300e+002,1
317_WIND_1,2020.01.05 14:00,+4.7960e+002,1
317_WIND_1,2020.01.05 15:00,+3.5720e+002,1
317_WIND_1,2020.01.05 16:00,+2.4970e+002,1
317_WIND_1,2020.01.05 17:00,+9.5700e+001,1
317_WIND_1,2020.01.05 18:00,+1.3650e+002,1
317_WIND_1,2020.01.05 19:00,+1.4130e+002,1
317_WIND_1,2020.01.05 20:00,+1.7600e+002,1
317_WIND_1,2020.01.05 21:00,+1.7410e+002,1
317_WIND_1,2020.01.05 22:00,+3.6200e+002,1
317_WIND_1,2020.01.05 23:00,+4.7790e+002,1
317_WIND_1,2020.01.06 00:00,+6.3840e+002,1
317_WIND_1,2020.01.06 01:00,+5.7020e+002,1
317_WIND_1,2020.01.06 02:00,+6.0180e+002,1
317_WIND_1,2020.01.06 03:00,+7.2160e+002,1
317_WIND_1,2020.01.06 04:00,+7.4720e+002,1
317_WIND_1,2020.01.06 05:00,+7.4500e+002,1
317_WIND_1,2020.01.06 06:00,+6.8460e+002,1
317_WIND_1,2020.01.06 07:00,+7.0550e+002,1
317_WIND_1,2020.01.06 08:00,+7.6980e+002,1
317_WIND_1,2020.01.06 09:00,+7.9090e+002,1
317_WIND_1,2020.01.06 10:00,+7.9350e+002,1
317_WIND_1,2020.01.06 11:00,+7.8430e+002,1
317_WIND_1,2020.01.06 12:00,+7.6960e+002,1
317_WIND_1,2020.01.06 13:00,+7.6140e+002,1
317_WIND_1,2020.01.06 14:00,+7.5960e+002,1
317_WIND_1,2020.01.06 15:00,+7.2350e+002,1
317_WIND_1,2020.01.06 16:00,+6.8680e+002,1
317_WIND_1,2020.01.06 17:00,+6.8930e+002,1
317_WIND_1,2020.01.06 18:00,+6.8640e+002,1
317_WIND_1,2020.01.06 19:00,+6.7040e+002,1
317_WIND_1,2020.01.06 20:00,+6.6050e+002,1
317_WIND_1,2020.01.06 21:00,+7.4010e+002,1
317_WIND_1,2020.01.06 22:00,+7.8970e+002,1
317_WIND_1,2020.01.06 23:00,+7.9910e+002,1
317_WIND_1,2020.01.07 00:00,+7.9910e+002,1
317_WIND_1,2020.01.07 01:00,+7.8990e+002,1
317_WIND_1,2020.01.07 02:00,+7.9600e+002,1
317_WIND_1,2020.01.07 03:00,+7.9690e+002,1
317_WIND_1,2020.01.07 04:00,+7.9640e+002,1
317_WIND_1,2020.01.07 05:00,+7.9670e+002,1
317_WIND_1,2020.01.07 06:00,+7.9620e+002,1
317_WIND_1,2020.01.07 07:00,+7.9570e+002,1
317_WIND_1,2020.01.07 08:00,+7.9360e+002,1
317_WIND_1,2020.01.07 09:00,+7.9390e+002,1
317_WIND_1,2020.01.07 10:00,+7.9420e+002,1
317_WIND_1,2020.01.07 11:00,+7.8190e+002,1
317_WIND_1,2020.01.07 12:00,+7.7510e+002,1
317_WIND_1,2020.01.07 13:00,+7.8320e+002,1
317_WIND_1,2020.01.07 14:00,+7.8880e+002,1
317_WIND_1,2020.01.07 15:00,+7.8700e+002,1
317_WIND_1,2020.01.07 16:00,+7.8730e+002,1
317_WIND_1,2020.01.07 17:00,+7.9830e+002,1
317_WIND_1,2020.01.07 18:00,+7.9870e+002,1
317_WIND_1,2020.01.07 19:00,+7.9640e+002,1
317_WIND_1,2020.01.07 20:00,+7.9590e+002,1
317_WIND_1,2020.01.07 21:00,+7.4670e+002,1
317_WIND_1,2020.01.07 22:00,+7.9790e+002,1
317_WIND_1,2020.01.07 23:00,+7.6700e+002,1
317_WIND_1,2020.01.08 00:00,+5.4350e+002,1
317_WIND_1,2020.01.08 01:00,+7.7170e+002,1
317_WIND_1,2020.01.08 02:00,+7.8830e+002,1
317_WIND_1,2020.01.08 03:00,+5.7700e+002,1
317_WIND_1,2020.01.08 04:00,+3.2660e+002,1
317_WIND_1,2020.01.08 05:00,+3.6310e+002,1
317_WIND_1,2020.01.08 06:00,+3.1280e+002,1
317_WIND_1,2020.01.08 07:00,+3.9770e+002,1
317_WIND_1,2020.01.08 08:00,+6.6290e+002,1
317_WIND_1,2020.01.08 09:00,+7.8670e+002,1
317_WIND_1,2020.01.08 10:00,+7.9890e+002,1
317_WIND_1,2020.01.08 11:00,+7.8810e+002,1
317_WIND_1,2020.01.08 12:00,+7.8940e+002,1
317_WIND_1,2020.01.08 13:00,+7.9850e+002,1
317_WIND_1,2020.01.08 14:00,+7.9900e+002,1
317_WIND_1,2020.01.08 15:00,+7.9600e+002,1
317_WIND_1,2020.01.08 16:00,+7.8860e+002,1
317_WIND_1,2020.01.08 17:00,+7.9750e+002,1
317_WIND_1,2020.01.08 18:00,+7.9780e+002,1
317_WIND_1,2020.01.08 19:00,+7.9890e+002,1
317_WIND_1,2020.01.08 20:00,+7.9810e+002,1
317_WIND_1,2020.01.08 21:00,+7.9910e+002,1
317_WIND_1,2020.01.08 22:00,+7.9490e+002,1
317_WIND_1,2020.01.08 23:00,+7.9160e+002,1
317_WIND_1,2020.01.09 00:00,+7.9380e+002,1
317_WIND_1,2020.01.09 01:00,+7.9070e+002,1
317_WIND_1,2020.01.09 02:00,+7.8920e+002,1
317_WIND_1,2020.01.09 03:00,+7.8930e+002,1
317_WIND_1,2020.01.09 04:00,+7.8730e+002,1
317_WIND_1,2020.01.09 05:00,+7.8570e+002,1
317_WIND_1,2020.01.09 06:00,+7.8490e+002,1
317_WIND_1,2020.01.09 07:00,+7.7790e+002,1
317_WIND_1,2020.01.09 08:00,+7.4300e+002,1
317_WIND_1,2020.01.09 09:00,+6.9600e+002,1
317_WIND_1,2020.01.09 10:00,+5.0840e+002,1
317_WIND_1,2020.01.09 11:00,+2.9340e+002,1
317_WIND_1,2020.01.09 12:00,+1.3400e+002,1
317_WIND_1,2020.01.09 13:00,+4.2400e+001,1
317_WIND_1,2020.01.09 14:00,+2.8200e+001,1
317_WIND_1,2020.01.09 15:00,+1.3100e+002,1
317_WIND_1,2020.01.09 16:00,+1.3830e+002,1
317_WIND_1,2020.01.09 17:00,+3.2810e+002,1
317_WIND_1,2020.01.09 18:00,+6.8570e+002,1
317_WIND_1,2020.01.09 19:00,+6.6970e+002,1
317_WIND_1,2020.01.09 20:00,+6.3330e+002,1
317_WIND_1,2020.01.09 21:00,+6.3470e+002,1
317_WIND_1,2020.01.09 22:00,+6.7600e+002,1
317_WIND_1,2020.01.09 23:00,+6.6760e+002,1
317_WIND_1,2020.01.10 00:00,+6.3520e+002,1
317_WIND_1,2020.01.10 01:00,+6.3680e+002,1
317_WIND_1,2020.01.10 02:00,+6.8530e+002,1
317_WIND_1,2020.01.10 03:00,+6.8650e+002,1
317_WIND_1,2020.01.10 04:00,+7.0540e+002,1
317_WIND_1,2020.01.10 05:00,+7.4100e+002,1
317_WIND_1,2020.01.10 06:00,+7.7250e+002,1
317_WIND_1,2020.01.10 07:00,+7.5780e+002,1
317_WIND_1,2020.01.10 08:00,+7.2460e+002,1
317_WIND_1,2020.01.10 09:00,+7.2400e+002,1
317_WIND_1,2020.01.10 10:00,+7.1650e+002,1
317_WIND_1,2020.01.10 11:00,+6.5960e+002,1
317_WIND_1,2020.01.10 12:00,+6.1540e+002,1
